Tarih;Saat;Toplam;Doğal Gaz;Barajlı;Linyit;Akarsu;İthal Kömür;Rüzgar;Güneş;Fuel Oil;Jeotermal;Asfaltit Kömür;Taş Kömür;Biyokütle;Nafta;LNG;Uluslararası;Atık Isı
01.01.2025;22:00;36870,01;9948,51;7120,37;4248,01;1436,24;9947,05;1742,58;,01;86,09;1349,81;108,19;555,46;960,96;0;0;-705,07;71,8
01.01.2025;23:00;35335,33;9574,12;6102,62;4317,67;1296,67;9942,28;1697,39;,01;86,5;1351,14;110,4;570,1;935,19;0;0;-721,37;72,61
02.01.2025;00:00;33539,11;9196,27;4632,86;4326,97;1227,12;9981,41;1755,12;,01;85,69;1350,75;92,73;548,43;967,84;0;0;-701,17;75,08
02.01.2025;01:00;31750,96;8955,43;3419,88;4159,94;1084,21;9971,52;1726,98;,01;85,49;1353,66;79,48;554,36;965,6;0;0;-678,07;72,47
02.01.2025;02:00;30537,37;8043,61;2921,86;4088,56;1054,6;9964,41;1844,06;,01;86,1;1354,81;81,69;552,17;958,2;0;0;-486,72;74,01
02.01.2025;03:00;30001,24;8077,01;2176,89;4083,96;1005,89;9974,12;2003,45;,01;83,7;1354,14;88,32;539,86;967,13;0;0;-425,84;72,6
02.01.2025;04:00;29976,57;7774,89;2285,14;4084,19;960,15;9984,93;2202,29;,01;81,5;1354,51;101,56;545,95;968,8;0;0;-439,25;71,9
02.01.2025;05:00;30325,9;7853,63;2206,16;4200,84;982,76;9980,15;2382,22;,02;85,11;1353,91;108,19;544,13;966,84;0;0;-413,36;75,3
02.01.2025;06:00;31769,72;9262,8;1694,4;4252,41;1091,58;9991,78;2533,88;1,63;85,5;1356,85;121,44;541,95;963,36;0;0;-202,08;74,22
02.01.2025;07:00;35340,97;11843,18;2573,08;4218,04;1319,9;9982,89;2616,26;19,95;86;1355,33;156,76;560,93;977,82;0;0;-442,42;73,25
02.01.2025;08:00;40790,56;13007,49;5992,39;4187,82;1849,95;9918,28;2855,88;261,32;90,5;1351,86;152,35;565,34;977,93;0;0;-496,17;75,62
02.01.2025;09:00;41072,25;12399,27;6098,48;4173,87;1751,12;9786,47;3204,33;999,21;90,21;1348,63;172,22;573,87;963,82;0;0;-564,07;74,82
02.01.2025;10:00;38689,63;12077,42;3306,71;4155,19;1592;9856,54;3291,33;1763,53;95,22;1316,51;192,09;556,93;946,82;0;0;-533,81;73,15
02.01.2025;11:00;37022,14;10649,61;3073,56;4153,28;1410,77;9894,01;3337,4;1854,25;91,6;1328,28;192,08;562,99;960,07;0;0;-559,85;74,09
02.01.2025;12:00;34459,2;9388,69;2414,46;4182,58;1258,79;9374,12;3377,93;1789,88;88,51;1321,74;192,08;557,62;986,26;0;0;-543,25;69,79
02.01.2025;13:00;34833,74;9920,83;2574,99;4166,17;1230,95;9059,51;3376,78;1822,13;89,49;1313,92;194,29;555,39;998,87;0;0;-544,72;75,14
02.01.2025;14:00;36746,9;10680,33;2918,89;4198,7;1385,6;9810,21;3308,91;1783,02;89,39;1305,33;189,88;559,85;1002,38;0;0;-560,51;74,92
02.01.2025;15:00;38919,93;11937,29;3829,62;4188,97;1605,79;9872,07;3325,89;1564,32;88,88;1295,81;196,5;565,84;991,14;0;0;-614,36;72,17
02.01.2025;16:00;43199,06;13932,44;6336,71;4270,16;1976,83;9815,59;3506,02;657,16;87,67;1299,63;194,29;579,49;984,06;0;0;-511,62;70,63
02.01.2025;17:00;46660,51;13820,95;9929,84;4238,73;2262,06;9841,4;3983,94;41,09;87,67;1310,18;194,29;563,45;962,14;0;0;-645,18;69,95
02.01.2025;18:00;46158,95;13628,22;9048,57;4311,23;2120,19;9832,96;4728,57;,12;87,67;1320,66;194,29;550,7;934,47;0;0;-669,78;71,08
02.01.2025;19:00;44962,96;14071,42;7089,16;4361,71;1825,42;9837,43;5187,67;,01;87,18;1323,33;194,29;559,53;948,52;0;0;-595,99;73,28
02.01.2025;20:00;43481,54;13304,34;6080,81;4357,17;1740,6;9822,85;5546,99;,01;86,29;1326,91;194,29;566,49;966,06;0;0;-583,78;72,51
02.01.2025;21:00;42383,97;12432,58;5663,85;4326,02;1660,59;9819,4;5852,7;,01;86,69;1333,85;194,29;568,62;970,79;0;0;-597,14;71,72
02.01.2025;22:00;40859,55;10290,75;6691,73;4055,97;1365,01;9820,5;5991,49;,01;85,59;1336,3;192,08;570,13;962,8;0;0;-572,08;69,27
02.01.2025;23:00;38865,26;8692,83;6329,64;4013,87;1336,71;9828,98;6016,45;,01;85,99;1337,52;194,29;577,65;954,76;0;0;-570,31;66,87
03.01.2025;00:00;36373,12;7563,69;4669,23;4019,54;1337,4;9887,27;6227,14;,01;85,71;1335,72;203,12;588,4;954,49;0;0;-571,49;72,89
03.01.2025;01:00;34437,12;6608,05;3619,06;4000,6;1293,84;9901,37;6307,17;2,01;85,01;1336,88;203,13;568,69;967,64;0;0;-533,62;77,29
03.01.2025;02:00;33068,92;6117,56;2690,82;4019,77;1231,13;9913,84;6349,88;,01;85,62;1337,27;200,92;573,59;968,43;0;0;-494,77;74,85
03.01.2025;03:00;32197,56;5689,4;2525,63;3976,41;1047,91;9862,89;6314,8;,01;77,91;1337,69;203,12;564,12;965,93;0;0;-442,19;73,93
03.01.2025;04:00;32096,36;5289,51;2651,56;3991,93;978,89;9938,48;6513,91;,01;84,88;1339,15;200,92;568,65;965,87;0;0;-499,41;72,01
03.01.2025;05:00;32442,54;5407,07;2571,27;4047,77;981,81;9945,53;6765,86;,02;85,4;1337,26;205,33;579,27;962,02;0;0;-516,52;70,45
03.01.2025;06:00;33644,09;6863,87;2151,38;4110,81;1102,12;9952,16;6772,53;1,91;85,8;1340,58;203,12;574,66;964,59;0;0;-549,2;69,76
03.01.2025;07:00;36885,32;9214,92;2771,03;4097,74;1253,76;9915,21;6819,18;19,35;85,29;1333,92;203,12;573,94;998,23;0;0;-474,57;74,2
03.01.2025;08:00;41756,29;10413,57;5584,08;4132,28;1694,7;9919,31;6985,31;230,5;85,28;1336,72;203,12;571,64;981,74;0;0;-455,09;73,13
03.01.2025;09:00;42404,92;10230,31;5706,36;4006,56;1626,53;9914,61;7078,68;1084,13;85,78;1334,18;198,72;587,59;982,93;0;0;-507,8;76,34
03.01.2025;10:00;40707,74;9912,76;4094,98;3983,75;1510,45;9937,62;6910,09;1642,97;85,08;1325,09;200,92;583,57;984,71;0;0;-541,34;77,09
03.01.2025;11:00;39329,64;8833,88;3821;3955,31;1380;9953,6;7004;1707,74;78,02;1316,62;200,92;578,47;970,19;0;0;-547,45;77,34
03.01.2025;12:00;36083,57;6479,72;2858,48;4015,59;1273,25;9726,17;7351,19;1720,63;80,43;1304,36;198,72;576,6;957,74;0;0;-535,19;75,88
03.01.2025;13:00;35044,88;6651,4;2340,49;3789,46;1193,69;9035,6;7700,73;1672,65;78,04;1293,26;200,92;554,65;945,26;0;0;-487,31;76,04
03.01.2025;14:00;38056,4;8179;2744,49;3944,41;1278,79;9854,44;7737,57;1682,79;80,72;1286,08;198,72;553,92;938,84;0;0;-497,09;73,72
03.01.2025;15:00;40243,23;9108,28;4043,39;3989,4;1459,99;9894,85;7655,53;1474,39;81,71;1285,46;200,92;546,46;956,5;0;0;-526,36;72,71
03.01.2025;16:00;43714,42;11613,58;5239,09;4022,21;1867,32;9979,51;7743,84;614,87;87,02;1288,98;200,92;558,27;971,74;0;0;-547,43;74,5
03.01.2025;17:00;46332,1;12316,58;7581,6;3951,34;2122,67;9969,56;7742,22;45,46;87,73;1296,76;200,92;549,83;974,29;0;0;-582,42;75,56
03.01.2025;18:00;45794,5;12255,22;7470,83;4002,88;1965,63;9973,14;7556,47;,12;89,18;1309,71;205,33;546,67;980,55;0;0;-639,46;78,23
03.01.2025;19:00;44537,56;12245,21;6447,26;3955,23;1724,05;9980,31;7575,64;,01;87,4;1323,08;205,33;564,41;977,65;0;0;-623,3;75,28
03.01.2025;20:00;43328,71;11423,45;6080,41;3941,36;1622,18;9906,74;7695,93;,01;87,61;1320,97;203,12;581,64;970,71;0;0;-582,21;76,79
03.01.2025;21:00;42002,51;10702,24;5720;3889,33;1541,83;9829,5;7626,67;,01;88,4;1325,06;205,33;578,82;981,77;0;0;-565,16;78,71
03.01.2025;22:00;40755,02;8721,95;6708,4;3818,02;1396,61;9833,68;7542,1;,01;88,41;1346,31;200,92;586,18;975,37;0;0;-540,92;77,98
03.01.2025;23:00;39003,93;7631,95;6399,31;3770,01;1374,15;9832,5;7286,99;,01;87,01;1339,61;203,12;590,54;949,11;0;0;-536,44;76,06
04.01.2025;00:00;36640,38;6511,28;5548,16;3798,88;1299,22;9845,35;7069,09;,01;89,41;1347;185,46;457,84;947,74;0;0;-538,51;79,45
04.01.2025;01:00;34697,76;6088,57;4194,84;3867,68;1204,06;9848,01;7001,57;,01;90,21;1350,27;165,59;419,12;954,95;0;0;-566,38;79,26
04.01.2025;02:00;33206,75;5865,46;3137,54;3909,54;1008,23;9809,86;7025,44;,01;89,71;1353,96;163,38;420,49;963,96;0;0;-616,6;75,77
04.01.2025;03:00;32293,42;5740,16;2676,74;3807,69;879,19;9872,18;6840,13;,01;83;1353,88;165,59;425,69;974,23;0;0;-604,44;79,37
04.01.2025;04:00;31988,23;5828,84;2579,2;3853,79;825,19;9898,26;6517,93;,01;88,7;1353,31;163,38;420,02;974,49;0;0;-593,31;78,42
04.01.2025;05:00;32138,87;6210,34;2489,58;3885,68;886,33;9891,44;6293,43;,01;88,5;1354,64;163,38;416,23;972,98;0;0;-595;81,33
04.01.2025;06:00;32629,32;7130,48;2089,16;3781,34;1111,67;9922,24;6089,06;,62;88,4;1348,3;163,38;429,52;978,65;0;0;-584,13;80,63
04.01.2025;07:00;33882,58;8335,47;2551,95;3780,9;1227,05;9916,71;5623,81;14,76;88,6;1356,3;163,38;418,93;957,72;0;0;-632,1;79,1
04.01.2025;08:00;36525,03;10618,57;2833,51;3791,71;1417,55;9951,66;5321,63;210,77;88,9;1354,48;163,38;321,7;990,62;0;0;-617,76;78,31
04.01.2025;09:00;38283,73;11508,14;3477,55;3744,62;1410,93;9956,42;5003,34;750,73;80,02;1356,13;163,38;419,07;991,33;0;0;-654,6;76,67
04.01.2025;10:00;38672,5;11610,26;3969,83;3652,04;1294,3;9970,52;4676,45;1053,37;88,49;1351,37;167,8;432,94;977,7;0;0;-637,29;64,72
04.01.2025;11:00;38482,82;11055,14;4410,03;3691,34;1242,87;10008,45;4430,45;1290,08;89,47;1343,16;163,38;409,68;959,67;0;0;-680,9;70
04.01.2025;12:00;37243,33;10462,48;3949,27;3645,52;1125,87;10007,36;4338,51;1308,72;77,46;1332,63;167,8;412,48;960,26;0;0;-616,14;71,11
04.01.2025;13:00;38126,4;11447,35;4115,12;3575,25;1125,41;9992,4;4196,95;1296,77;78,67;1330,6;161,17;431,77;951,44;0;0;-651,56;75,06
04.01.2025;14:00;39605,05;11987,2;5432,62;3576,24;1296,59;9991,01;4024,43;956,27;85,27;1315,35;161,17;424,16;977,34;0;0;-696,83;74,23
04.01.2025;15:00;40873,39;12410,72;6611,53;3687,93;1485,29;9979,73;3901,01;520,15;82,42;1310,96;163,38;422,53;970,29;0;0;-752,52;79,97
04.01.2025;16:00;42479,14;13029,15;7652,88;3726,41;1816,67;9972,18;3825,31;207,92;88,93;1309,63;161,17;411,75;935,78;0;0;-736,12;77,48
04.01.2025;17:00;44336,03;13366,23;8806,22;3800,15;2005,07;9972,01;4083,83;14,94;89,73;1322,08;163,38;420,3;931,09;0;0;-716,22;77,22
04.01.2025;18:00;44897,27;13159,28;9298,2;3948,01;1901,81;9969,18;4299,15;,22;89,93;1338,45;163,38;421,13;968,49;0;0;-738,74;78,78
04.01.2025;19:00;43700,31;12799,59;8479,71;3998,39;1700,95;9955,58;4415,85;,13;89,94;1345,75;163,38;423;965,51;0;0;-715,15;77,68
04.01.2025;20:00;42421,91;13231,97;6879,68;3940,88;1631,1;9855,86;4534,48;,14;90,04;1345,41;163,38;428,69;965,3;0;0;-722,08;77,06
04.01.2025;21:00;41261,98;12617,09;6271,36;3921,96;1419,05;9971,47;4693,27;,14;89,64;1346,41;158,96;425,5;964,93;0;0;-695,23;77,43
04.01.2025;22:00;39965,58;10577,66;7176,63;3901,2;1289,02;9993,02;4641,43;,14;89,45;1350,48;158,96;411,65;964,1;0;0;-663,59;75,43
04.01.2025;23:00;38104,13;9800,84;6537,78;3851,51;1236,01;9979,93;4290,24;,13;88,85;1353,63;161,17;405,66;958,55;0;0;-637,43;77,26
05.01.2025;00:00;35743,97;9176,75;5079,86;3908,61;1212,85;10007,94;3963,7;,13;89,6;1353,97;161,17;410,7;957,45;0;0;-657,93;79,17
05.01.2025;01:00;33605,85;8829,1;3829,41;3749,48;1123,31;10011,07;3622,34;,13;89,29;1351,09;156,76;414,24;971,54;0;0;-618,8;76,89
05.01.2025;02:00;32011,81;8880,68;2855,33;3625,96;1022,13;9936,74;3344,6;,14;88,28;1346,5;163,38;428,98;964,55;0;0;-723,6;78,14
05.01.2025;03:00;30753,08;8299,02;2402,01;3621,69;863,65;9924,2;3255,36;,01;88,28;1351,05;163,38;414,52;965,71;0;0;-675,82;80,02
05.01.2025;04:00;30420,19;8132,21;2432,82;3668,52;857,19;9970,83;2953,91;,01;88,29;1347,59;161,17;415,85;972,02;0;0;-663,13;82,91
05.01.2025;05:00;30239,32;8300,81;2241,28;3723,5;858,14;9961,27;2770,86;,02;89,1;1355,38;163,38;418,37;966,08;0;0;-688,73;79,86
05.01.2025;06:00;30599,85;8947,2;1973,57;3796,41;951,5;9970,12;2573,85;,58;88,6;1362,9;161,17;413,66;972,56;0;0;-692,57;80,3
05.01.2025;07:00;30674,89;9150,08;2097,86;3873,04;1032,31;9942,76;2185,54;11,14;89,3;1362,53;163,38;412,02;977,92;0;0;-703,71;80,72
05.01.2025;08:00;30600,86;9905,95;1585,99;3842,67;1055,03;9832;1943,51;83,15;88,3;1364,09;163,38;411,63;974,45;0;0;-728,46;79,17
05.01.2025;09:00;31510,4;10265,11;2103,65;3878,41;1075,7;9791,47;1802,91;245,96;88,9;1361,65;165,59;415,18;987,81;0;0;-750,11;78,17
05.01.2025;10:00;32217,28;10868,09;2110,94;4041,56;1229,73;9744,07;1537,81;421,22;88,69;1350,78;163,38;344,04;1003,75;0;0;-765,02;78,24
05.01.2025;11:00;32534;10801,52;2183,89;4120,17;1245,34;9899,84;1451,33;540,8;88,27;1336,42;163,38;440,82;986,91;0;0;-801,34;76,65
05.01.2025;12:00;32117,59;10284,49;2402,04;3996,43;1096,02;9922,99;1458,37;653,88;84,47;1327,47;163,38;427,73;977,98;0;0;-751,39;73,73
05.01.2025;13:00;32371,17;10104,57;2889,94;4038,29;1059,7;9907,05;1472,17;639,09;87,26;1316,82;163,38;420;991,43;0;0;-790,21;71,68
05.01.2025;14:00;33389,99;10695,2;3463,04;4004,11;1101,63;9929,87;1517,35;441,31;88,37;1308,32;165,59;420,82;985,75;0;0;-802,12;70,75
05.01.2025;15:00;34852,28;11579,92;3976,41;3947,23;1301,11;9923,29;1587,08;294,84;88,18;1301,44;163,38;425,86;991,61;0;0;-805,59;77,52
05.01.2025;16:00;36563,91;12732,65;4484,08;3978,2;1433,34;9964,13;1567,84;181,32;86,18;1301,39;163,38;421,4;997,22;0;0;-825,32;78,1
05.01.2025;17:00;39388,05;13549,3;6380,57;4021,52;1650,6;9939,95;1563,86;25,77;88,18;1297,59;161,17;427,62;997,65;0;0;-795,61;79,88
05.01.2025;18:00;41315,64;14108,99;7557,19;4039,97;1806,18;9962,56;1505,38;,92;88,28;1330,5;163,38;419,68;997,66;0;0;-743,46;78,41
05.01.2025;19:00;41095,18;14193,32;7154,87;4113,42;1684,99;9978,55;1636,94;,13;88,48;1327,2;163,38;427,15;997,95;0;0;-750,74;79,54
05.01.2025;20:00;40220,19;13979,66;6599,1;4094,19;1531,55;9960,92;1693,85;,14;89,58;1336,82;161,17;426,51;997,97;0;0;-730,75;79,48
05.01.2025;21:00;39271,86;13588,74;6161,72;4117,38;1395,47;9986,23;1677,62;,14;88,69;1341,37;163,38;433,19;989,77;0;0;-752,07;80,23
05.01.2025;22:00;38091,4;11768,14;7042,16;4196,69;1228,68;9896,12;1601,44;,14;88,5;1351;161,38;428,99;983,3;0;0;-736,41;81,27
05.01.2025;23:00;36453,43;11021,39;6255,81;4149,66;1231,95;9908,53;1506,76;,14;83,9;1352,57;163,38;436,61;989,07;0;0;-724,97;78,63
06.01.2025;00:00;34445,21;10830;4377,35;4277,21;1243,61;9917,4;1443,03;,01;88;1355,32;163,38;425,15;963,57;0;0;-721,82;83
06.01.2025;01:00;32321,92;10471,56;2848,53;4207,99;1071,13;9886,7;1452;,01;88,6;1356,34;161,17;430,3;975,16;0;0;-709,59;82,02
06.01.2025;02:00;31100,68;9673,94;2324,57;4149,38;970,49;9893,2;1542,04;,01;88,9;1357,49;165,59;435,03;955,36;0;0;-539,06;83,74
06.01.2025;03:00;30275,17;9179,77;2093,95;3921,78;917,8;9899,17;1675,88;,01;89,4;1358,88;163,38;418,28;971,73;0;0;-496,03;81,17
06.01.2025;04:00;30122,92;9041,16;2049,59;3997,91;900,54;9900,08;1653,92;,01;88,81;1359,01;163,38;419,65;955,37;0;0;-486,04;79,53
06.01.2025;05:00;30476,59;9198,19;2046,28;4086,17;889,84;9912,16;1771,11;,02;89,21;1358,41;161,17;425,42;956,62;0;0;-494,12;76,11
06.01.2025;06:00;32299,21;10751,65;2192,31;4127,9;933,52;9913,64;1808,41;,62;88,99;1360,13;161,17;431,03;958,48;0;0;-507,84;79,2
06.01.2025;07:00;36032,74;13411,38;3067,37;4087,71;1134,39;9934,51;1866,47;5,37;89,2;1358,57;172,22;426,64;961,75;0;0;-560,35;77,51
06.01.2025;08:00;42342,1;15206,29;6560,25;4219,82;1642,39;9955,96;2131,94;90,64;90,6;1360,34;198,72;422,35;956,68;0;0;-567,57;73,69
06.01.2025;09:00;44392,05;15648,85;7686,46;4287,16;1647,33;9970,15;2262,84;400,79;81,39;1369,05;218,59;408,47;952,8;0;0;-618,43;76,6
06.01.2025;10:00;42926,2;15226,92;6196,22;4330,2;1575,54;9969,73;2367,79;756,13;83,48;1340,49;223;417,87;954,84;0;0;-587,11;71,1
06.01.2025;11:00;41001,74;14723,01;4745,16;4367,94;1435,79;10016,51;2247,29;951,64;85,2;1335,26;218,59;431,53;948,35;0;0;-578,43;73,9
06.01.2025;12:00;37466,66;13140,19;3397,23;4352,55;1240,17;9468,81;2225,6;1115,12;87,1;1326,78;223;422,6;964,14;0;0;-572,27;75,64
06.01.2025;13:00;37133,5;13419,31;3493,55;4375,23;1197,79;8803,19;2141,48;1201,56;86,18;1321,07;220,8;411,45;950,67;0;0;-564,72;75,94
06.01.2025;14:00;38228,87;13786,47;3990,28;4333,69;1261,92;9199,99;2057,56;1101,42;90,98;1327,86;223;407,44;946,41;0;0;-576,78;78,63
06.01.2025;15:00;40014,71;14233,02;4960,24;4391,32;1495,81;9701,07;1898,31;817,28;89,46;1322,6;220,8;395,33;964,48;0;0;-553,2;78,19
06.01.2025;16:00;43553,05;15137,1;7393,74;4417,44;1910,44;10044,02;1706,86;425,53;89,88;1320,32;220,8;407,29;975,41;0;0;-578,82;83,04
06.01.2025;17:00;46991,14;15575,91;10469,52;4464,19;2169,17;10000,51;1773,99;51,03;89,78;1332,77;220,8;408,11;973,35;0;0;-617,15;79,16
06.01.2025;18:00;46848,78;15480,51;9888,55;4500,01;2046,04;10019,29;2400,6;,27;90,48;1349,22;223;446,14;972,01;0;0;-648;80,66
06.01.2025;19:00;45594,6;15479,03;8247,58;4547,42;1809,44;10013,42;2951,69;,01;90,79;1359,61;220,8;470,69;959,25;0;0;-636,89;81,76
06.01.2025;20:00;44413,16;15100,02;6966,27;4624,47;1637,2;10009,8;3545,89;,01;90,7;1364,33;223;428,11;947,92;0;0;-603,6;79,04
06.01.2025;21:00;43160,55;13984,22;6467,52;4601,89;1498,6;10009,32;4068,39;,01;90,8;1370,59;222,7;416,64;937,58;0;0;-586,9;79,19
06.01.2025;22:00;41770,9;11437,19;7292,4;4538,64;1316,82;10040;4579,69;,01;89,4;1375,54;220,8;426,79;951,3;0;0;-574,97;77,29
06.01.2025;23:00;39698,53;9816,43;6650,34;4421,89;1208,32;10006,6;5009,14;,01;88,4;1377,14;223;425,61;947,81;0;0;-553,39;77,23
07.01.2025;00:00;37329,15;8792,74;4702,71;4351,25;1245,37;10027,01;5628,43;,01;90,09;1377,7;220,8;424,98;953,52;0;0;-565,4;79,94
07.01.2025;01:00;35376,18;8320,16;3136,34;4193,63;1144,74;10024,61;5938,25;,01;88,79;1379,39;220,8;410,69;948,52;0;0;-507,75;78
07.01.2025;02:00;33983,78;7685,42;2367,81;4125,65;1021,23;9762,72;6082,92;,01;89,09;1379,31;220,8;418,38;959,86;0;0;-207,48;78,06
07.01.2025;03:00;33283,08;7492,8;2005,17;4204,75;918,48;9807,04;6149,67;,01;88,29;1378,83;220,8;430,23;978,2;0;0;-467,35;76,16
07.01.2025;04:00;33017,45;6895,26;1951,42;4245,52;881,66;9952,88;6368,47;,02;87,4;1376,48;220,8;427,28;973;0;0;-436,81;74,07
07.01.2025;05:00;33350,03;6933;1948,81;4159,65;898,34;9893,47;6542,86;,02;87,9;1376,01;220,8;423,7;970,61;0;0;-183,46;78,32
07.01.2025;06:00;34842,91;8480,93;1968,65;4212,01;969,44;9981,63;6561,18;1,99;88,5;1372,59;223;429,52;977,28;0;0;-501,46;77,65
07.01.2025;07:00;37992,34;10428,77;3110,87;4211,11;1144,25;9992,34;6458,26;20,76;89,5;1373,96;223;439,31;969,38;0;0;-545,29;76,12
07.01.2025;08:00;43111,15;11761,02;5837,79;4214,72;1813,16;10015,35;6607,1;206,45;91,29;1373,96;220,8;475,67;960,53;0;0;-540,7;74,01
07.01.2025;09:00;43263,57;11200,64;5843,58;4170,04;1819,83;10006,28;6750,28;785,52;92,3;1362,71;220,8;551,8;959,32;0;0;-570,41;70,88
07.01.2025;10:00;41160,89;10852,82;3988,78;4191,26;1484,78;9993,46;6760,7;1174,74;96,3;1350,67;223;577,16;977,3;0;0;-584,74;74,66
07.01.2025;11:00;39602,14;9740,34;3726,71;4178,72;1224,1;9925,53;6725,79;1347,19;95,31;1339,94;220,8;558,09;983,75;0;0;-539,02;74,89
07.01.2025;12:00;36519,93;7617,31;3527,21;3824,55;1124,62;9260,38;6903,59;1553,8;93,5;1316,36;223;552,45;989,43;0;0;-548,55;82,28
07.01.2025;13:00;36727,57;7940,67;3511,07;3822,78;1086,12;9009,79;6885,3;1746,87;97,67;1308,75;223;546,93;986,11;0;0;-520,29;82,8
07.01.2025;14:00;38076,2;8764,27;3840,3;3773,41;1192,84;9361,32;6751,67;1775,12;94,58;1302,07;223;550,99;993,06;0;0;-627,46;81,03
07.01.2025;15:00;40239,29;9580,88;5079,04;3958,57;1363,81;9374,49;6662,91;1576,74;84,98;1295,64;220,8;555,34;1000,95;0;0;-596,85;81,99
07.01.2025;16:00;43664,95;11628,79;6228,57;4207,76;1701,3;9933,85;6666,35;680,21;90,39;1299,32;220,8;560,56;978,95;0;0;-613,35;81,45
07.01.2025;17:00;46856,3;13259,91;7810,36;4350,01;2009,36;9948,53;6871,96;42,52;90,89;1303,53;220,8;545,89;970,3;0;0;-647,98;80,22
07.01.2025;18:00;46711,84;13242,45;7597,03;4322,7;1930,41;9950,04;7079,91;,1;90,89;1303,93;225,2;551,88;975,51;0;0;-641,92;83,71
07.01.2025;19:00;45326,98;12826,87;6926,16;4342,89;1651,37;9929,31;7004,54;,01;89,69;1309,37;220,8;570,81;978,51;0;0;-610,67;87,32
07.01.2025;20:00;44306,97;11985,95;6941,58;4355,04;1521,78;9947,23;6920,28;,01;89,09;1311,89;220,8;544,45;967,85;0;0;-583,8;84,82
