Tarih;Saat;Toplam;Doğal Gaz;Barajlı;Linyit;Akarsu;İthal Kömür;Rüzgar;Güneş;Fuel Oil;Jeotermal;Asfaltit Kömür;Taş Kömür;Biyokütle;Nafta;LNG;Uluslararası;Atık Isı
25.04.2025;08:00;34950,3;5408,01;6627,64;3822,88;4740,88;7721,94;2101,1;1419,55;94,82;1308,03;216,38;430;905,6;0;0;90,96;62,51
25.04.2025;09:00;35336,96;5484,33;6564,62;3832,53;4713,38;7752,25;2015,13;1690,7;97,22;1285,5;218,58;425,2;920,73;0;0;274,26;62,53
25.04.2025;10:00;34993,23;5517,1;5756,58;3828,42;4825,97;7739,7;2130,78;1995,65;96,72;1263,08;216,38;413,05;903,74;0;0;244,85;61,21
25.04.2025;11:00;34980,94;5503,49;5857,37;3806,08;4794,74;7685,19;2173,77;1979,14;96,45;1248,25;220,79;423,2;904,52;0;0;223,8;64,15
25.04.2025;12:00;32056,96;4280,09;4544,87;3820,34;4503,5;7572,21;2318,55;2046,52;86,92;1231,26;216,38;428,15;919,67;0;0;21,86;66,64
25.04.2025;13:00;30932,32;4091,43;4601,27;3778,02;4260,42;6793,13;2337,22;2113,19;86,74;1217,27;203,13;432,16;917,29;0;0;33,81;67,24
25.04.2025;14:00;32643,33;4298,82;5354,79;3822,65;4436,11;7370,18;2391,14;1922,08;89,52;1210,56;214,17;427,36;908,18;0;0;130,38;67,39
25.04.2025;15:00;32789,62;5268,56;4733,42;3846,29;4199,89;6889,64;2306,75;2231,6;89,27;1184,57;200,92;427,38;906,9;0;0;436,09;68,34
25.04.2025;16:00;34919,68;7189,94;6006,3;3834,47;4356,48;6118,38;2405,88;2069,45;93,04;1195,78;187,68;416,64;918,21;0;0;61,22;66,21
25.04.2025;17:00;38104,99;9087,2;7564,83;3863,35;4840,02;6664,69;2266,73;982,66;94,35;1196,32;200,92;414,85;920,24;0;0;-58,99;67,82
25.04.2025;18:00;39688,63;9591,99;8353,36;3838,65;5107,94;7697,45;1993,36;246,09;95,2;1198,07;211,96;423,8;936,07;0;0;-73,07;67,76
25.04.2025;19:00;41559,69;10154,95;9877,24;3821,49;5240,13;7748,54;1778,79;14,68;96,22;1230,02;218,58;428,12;919,82;0;0;-39,3;70,41
25.04.2025;20:00;42825,09;10241,64;11238,72;3836,11;5331,86;7782,79;1417,97;,19;95,55;1244,53;216,38;445,87;934,25;0;0;-33,71;72,94
25.04.2025;21:00;41496,53;10175,23;10281,28;3650,79;5281,27;7783,38;1337,33;,01;97,14;1262,29;217;450,28;930,86;0;0;-41,63;71,3
25.04.2025;22:00;39076,96;9248,97;8863,08;3672,19;5193,55;7808,13;1263,86;16,01;96,93;1275,26;218,59;452,42;929,72;0;0;-28,09;66,34
25.04.2025;23:00;38253,1;9891,61;7546,52;3766,07;5019,86;7915,43;1225,57;,01;97,27;1289,45;216,35;432,94;924,63;0;0;-143,24;70,63
26.04.2025;00:00;36233,41;8598,33;6704,86;3866,37;4941,64;7827,63;1171,22;,02;96,73;1306,48;218,58;449,27;918,6;0;0;63,29;70,39
26.04.2025;01:00;34449,8;8161,61;5815,92;3766,81;4971,02;7695,92;1081,33;,02;96,46;1317,86;216,38;459,45;905,64;0;0;-110,04;71,42
26.04.2025;02:00;33225,34;7287,09;5629,95;3706,66;4975,46;7706,24;933,79;,02;96,59;1326,3;216,38;453,46;908,77;0;0;-85,29;69,92
26.04.2025;03:00;32193,38;6638,23;5419,02;3725,65;4896,54;7682,61;868,41;,06;95,94;1330,94;220,79;452,64;878,7;0;0;-87,67;71,52
26.04.2025;04:00;31900,27;6443,11;5574,99;3814,57;4992,35;7283,81;762,66;,93;95,5;1335,31;216,38;446,82;890,31;0;0;-25,41;68,94
26.04.2025;05:00;31316,98;6074,48;5731,17;4016,34;4952,95;6833,66;725,59;14,67;94,62;1340,66;218,59;440,44;903,69;0;0;-98,76;68,88
26.04.2025;06:00;29166,22;5227,52;5044,61;4060,01;4728,75;6178,32;731,03;219,37;81,4;1345,11;216,38;444,92;904,51;0;0;-85,3;69,59
26.04.2025;07:00;28828,21;3653,28;5391,56;4025,19;4738,93;6516,69;721,58;913,06;82,87;1333,92;216,38;440,92;923,71;0;0;-200,28;70,4
26.04.2025;08:00;29914,1;3860,3;5583,17;4022,72;4788,27;6542,31;798,4;1414,87;83,94;1308,71;218,59;442,81;929,88;0;0;-151,27;71,4
26.04.2025;09:00;29903,3;3661,56;5332,77;4004,1;4757,26;6512,23;957,83;1805,22;86,52;1283,78;209,75;439,93;924,84;0;0;-143,48;70,99
26.04.2025;10:00;29860;3604,92;5182,27;4004,02;4479,61;6130,8;1048,1;2145,28;87,05;1261,27;187,67;449,01;900,34;0;0;311,42;68,24
26.04.2025;11:00;30221,36;3596,15;5180,59;3933,51;4405,53;6168,12;1348,84;2170,79;89,13;1230,45;165,59;453,62;878,2;0;0;532,74;68,1
26.04.2025;12:00;29322,34;3538,82;4687,81;3949,36;4373,34;5741,09;1526,94;2031,68;86,43;1210,77;165,59;449,43;880,2;0;0;611,73;69,15
26.04.2025;13:00;29552,35;3606,25;4990,52;3954,01;4478,39;5603,93;1749,33;1695,11;85,89;1192,44;163,38;451,78;874,12;0;0;637,98;69,22
26.04.2025;14:00;29837,87;3278,6;5231,84;3802,54;4388,96;6189,53;1769,95;1778,99;89,8;1176,42;158,96;460,8;879,64;0;0;562,74;69,1
26.04.2025;15:00;29849,14;3220,88;5148,88;3851,88;4272,13;6092,52;1909,97;1937,62;85,68;1172,89;167,8;466,46;875,84;0;0;578,53;68,06
26.04.2025;16:00;31563,67;4031,69;6135,52;3798,9;4598,59;5879,19;1977,98;1684,13;87,4;1166,36;181,04;472,47;909,26;0;0;568;73,14
26.04.2025;17:00;34301,81;6015,43;6979,46;3640,43;4843,62;6488,46;2071,91;853,23;89,13;1182,13;216,38;464,03;891,99;0;0;493,24;72,37
26.04.2025;18:00;37128,79;7450,34;8458,16;3873,71;4991,5;6577,88;2034,39;301;95,79;1206,87;216,38;453,28;900,57;0;0;494,06;74,86
26.04.2025;19:00;39359,31;8064,83;10590,1;4033,63;5154,05;6510,25;2146,54;18,05;95,48;1227,67;216,38;429,26;911,02;0;0;-112,31;74,36
26.04.2025;20:00;40730,3;8121,17;11687,74;3909,83;5241,17;6787,34;2170,52;,02;96,18;1249,93;216,38;444,8;927,59;0;0;-197,65;75,28
26.04.2025;21:00;39971,36;7807,35;10874,41;3940,04;5200,86;6790,52;2480,15;,01;96,14;1264,61;218,58;464,25;919,58;0;0;-157,77;72,63
26.04.2025;22:00;38225;7649,2;9578,81;3943,46;5095,7;6621,88;2511,68;,01;97;1279,7;218,58;458,95;920,28;0;0;-223,84;73,59
26.04.2025;23:00;36254,66;7660,47;8086,68;3946,11;4997,28;6444,81;2345,97;,01;96,29;1290,19;214,3;442,18;883,9;0;0;-229,44;75,91
27.04.2025;00:00;33961,55;6660,62;7298,55;3758,79;4864,9;6299,54;2238,27;,02;96,05;1280,8;192,09;449,21;920,05;0;0;-171,36;74,02
27.04.2025;01:00;32156,5;5744,09;6369,81;3640,38;4840,8;6298,87;2407,8;,02;96,09;1290,62;165,59;447,05;914,22;0;0;-136,28;77,44
27.04.2025;02:00;30690,44;4712,66;5727,4;3516,45;4812,03;6260,05;2763,14;,02;95,78;1297,31;165,59;446,27;902,06;0;0;-81,93;73,61
27.04.2025;03:00;29903,56;3823,27;5871,73;3486,83;4661,59;5758,99;3326,9;,06;94,81;1303,74;161,17;449,81;900,15;0;0;-8,42;72,93
27.04.2025;04:00;29343,54;3255,77;5610,5;3485,72;4649,58;5564,44;3804,81;1,06;95,38;1306,85;163,38;431,05;908,47;0;0;-7,51;74,04
27.04.2025;05:00;28553,55;2868,44;5468,91;3496,42;4585,06;5217;3979,51;15,52;95,21;1310,36;161,17;432,55;902,05;0;0;-51,4;72,75
27.04.2025;06:00;26193,7;2189,03;4869,74;3313,96;4439,27;3999,63;4194,1;357,2;91,97;1313,72;165,59;446,44;891,91;0;0;-152,38;73,52
27.04.2025;07:00;23930,3;1872,72;3580,26;2852,92;4007,76;3202,73;4262,04;1494,37;79,39;1305,48;164;434,04;871,46;0;0;-269,4;72,53
27.04.2025;08:00;21293,66;1662,05;2138,48;2747,1;2592,87;2830,87;4330,73;2386,94;84,96;1279,7;163,38;421,81;858,99;0;0;-276,88;72,66
27.04.2025;09:00;19770,42;1531,99;2391,2;2730,05;1550,91;2840,69;3829,56;2277,88;81,62;1253,07;158,96;424,05;886,63;0;0;-258,78;72,59
27.04.2025;10:00;19929,98;1537,03;2916,36;2548,05;1521,63;2874,49;3450,79;2014,08;83,47;1229,1;161,17;426,98;883,49;0;0;207,88;75,46
27.04.2025;11:00;20459,16;1546,82;2852,53;2558,74;1370,78;2875,88;4476,72;1535,38;92,88;1207,43;161,17;427,35;880,37;0;0;396,99;76,12
27.04.2025;12:00;20725,58;1542,76;2563,28;2539,21;1313,51;2856,26;4764,03;1863,96;97,99;1196,36;161,17;431,77;882,03;0;0;437,96;75,29
27.04.2025;13:00;21797,66;1538,15;2597,85;2604,74;1441,69;2874,81;5686,64;1885,44;82,48;1174,22;161,17;432,69;842,78;0;0;402,47;72,53
27.04.2025;14:00;22915,36;1531,53;2962,13;2700,96;1327,45;3141,64;6138,76;1950,4;96,75;1163,34;161,17;441,39;848,86;0;0;378,15;72,83
27.04.2025;15:00;23955,31;1534,11;2461,68;2733,06;1423,93;3069,43;7516,12;2089,35;93,86;1171;163,38;434,65;856,42;0;0;333,36;74,96
27.04.2025;16:00;26617,72;1570,71;3897,02;2714;2475,94;3152,13;7970,2;1678,65;89,91;1192,87;158,96;425,57;861,35;0;0;353,8;76,61
27.04.2025;17:00;30531,23;2335,4;5028,06;2766,41;3979,2;3330,84;8645,01;1222;76,78;1226,93;163,38;427,27;846,34;0;0;409,45;74,16
27.04.2025;18:00;34145,47;3392,04;6452,81;2952,37;4591,95;4404,86;8466,39;492,67;94,35;1243,18;163,38;451,9;878,48;0;0;488,78;72,31
27.04.2025;19:00;36749,79;3949,1;7426,12;3154,1;4979,14;6065,42;8509,47;23,36;94,22;1268,26;161,17;453,54;883,79;0;0;-290,01;72,11
27.04.2025;20:00;38394,83;4157,26;8352,61;3227,98;5053,87;6167,92;8733,31;,08;95,16;1281,2;163,38;458,24;885,7;0;0;-253,42;71,54
27.04.2025;21:00;37468,48;3863,49;7936,66;3208,03;4884,94;5966,89;8919,17;,02;95,71;1289,2;161,17;448,55;873,2;0;0;-250,46;71,91
27.04.2025;22:00;36262,22;2928,31;8467,56;3227,23;4749,65;5444,89;8838,01;,02;83;1295,75;163,38;440,02;864,44;0;0;-310,48;70,44
27.04.2025;23:00;33984,15;2612,18;7949,39;3212,09;4625,95;4464,88;8518,73;,01;82,55;1296,12;172,22;435,06;865,42;0;0;-322,49;72,04
28.04.2025;00:00;32850,27;2366,11;6812,42;3174,82;4654,29;4630,46;8568,53;,02;82,83;1296,43;194,3;445,43;859;0;0;-306,83;72,46
28.04.2025;01:00;31122,56;2301,62;6110,5;3130,53;4520,1;3641,64;8590,99;,02;82,85;1295,94;214,17;437,54;855,28;0;0;-129,11;70,49
28.04.2025;02:00;29830,07;2264,4;5506,3;3086,71;4284,85;3246,13;8600,58;,02;83,09;1302,61;216,38;435,88;852,93;0;0;-118,58;68,77
28.04.2025;03:00;29078,76;2121,55;5331,28;3114,61;3963,09;3132,34;8610,92;,05;82,71;1285,84;203,12;436,95;854,21;0;0;-123,68;65,77
28.04.2025;04:00;28932,55;1892,64;5182,83;3248,39;3951,55;3080,7;8723,53;1,49;82,77;1307,71;187,68;429,99;880,73;0;0;-98,36;60,9
28.04.2025;05:00;28648,41;1869,89;4671,48;3334,18;3868,3;3058,37;8879,17;16,36;82,61;1307,3;185,47;444,13;903,79;0;0;-35,45;62,81
28.04.2025;06:00;27842,59;1996,94;3382,54;3346,11;3809,67;2939,5;8998,65;371,65;88,08;1310,13;189,88;543,34;896,92;0;0;-82,04;51,22
28.04.2025;07:00;28362,29;2266,27;2660,96;3384,58;3511,94;2909,92;9069,53;1479,43;88,73;1303,28;187,68;562,74;920,14;0;0;-49,26;66,35
28.04.2025;08:00;32064,07;2517,63;4395,31;3338,13;4199,85;3026,89;9030,1;2359,51;80,74;1286,76;192,09;540,45;943,22;0;0;86,05;67,34
28.04.2025;09:00;31871,42;2285,9;4264,5;3358,48;4163,64;2986,52;8971,88;2595,14;84,92;1274,19;211,96;548,08;951,63;0;0;109,12;65,46
28.04.2025;10:00;30107,63;2432,8;2879,63;3326,19;3420,32;2920,5;8969,46;2738,18;88,04;1247,77;189,88;404,61;951,57;0;0;471,54;67,14
28.04.2025;11:00;30030,15;1925,96;3143,99;3322,04;3625,09;2927,17;8936,16;2790,1;85,49;1234,62;187,68;426,31;940,15;0;0;423,54;61,85
28.04.2025;12:00;28117,67;1834,41;2621,53;3344,17;3246,39;2913,57;8092,77;2586,05;85,17;1212,78;185,47;547,93;939;0;0;441,22;67,21
28.04.2025;13:00;29187;1912,46;3160,04;3376,82;3260,01;2935,09;8354,52;2660,18;84,59;1189,18;187,68;551,79;937,53;0;0;510,83;66,28
28.04.2025;14:00;30608,4;2084,33;3182;3445,36;3690,59;2902,38;9056,49;2708,16;84,18;1175,98;185,47;542,73;937,49;0;0;551,83;61,41
28.04.2025;15:00;31875,41;2532,63;3780,8;3424,52;3705,82;3119,99;9187,75;2594,88;84,23;1180,85;189,88;548,15;935,27;0;0;526,39;64,25
28.04.2025;16:00;34771,49;2680,52;5991,5;3449,45;4192,19;3523,7;9323,41;2135,65;85,38;1201,91;192,09;549,21;931,09;0;0;454,01;61,38
28.04.2025;17:00;38446,62;2894,26;7206,14;3734,64;4614,52;5346;9543,13;1495,19;89,85;1244,92;214,16;573,48;941,18;0;0;482,61;66,54
28.04.2025;18:00;40067,64;3847,6;7769,12;3844,58;4841,11;6367,5;9730,78;462,18;95,04;1266,22;223;591,53;952,92;0;0;8,9;67,16
28.04.2025;19:00;41793,73;4623,86;9035,95;3767,67;5102,02;6445,07;9688,12;27,41;95,17;1272,7;223;588,32;954,43;0;0;-100,49;70,5
28.04.2025;20:00;43044,59;4656,86;10495,13;3726,67;5074,91;6360,76;9571,44;,02;95,29;1278,91;223;586;965,51;0;0;-59,42;69,51
28.04.2025;21:00;41961,12;4486,13;9508,59;3795,07;5091,7;6346,78;9539,04;,02;95,98;1284,32;220,8;591,85;957,02;0;0;-24,25;68,07
28.04.2025;22:00;39877,23;3919,87;8253,56;3844;4911,4;6376,3;9351,74;,02;96,01;1290,41;220,8;588,42;958,61;0;0;-3,86;69,95
28.04.2025;23:00;37416,9;3244,47;7904,52;3787,79;4659,08;5659,74;9122,04;,01;83,47;1302,39;223;580,68;908,65;0;0;-126,05;67,11
29.04.2025;00:00;36113,41;2524,47;7498,7;3685,13;4544,15;5518,65;9158,32;,02;83,05;1307,79;218,59;600,21;945,73;0;0;-40,48;69,08
29.04.2025;01:00;34280,78;2044,38;6615,87;3561,67;4512,69;5457,58;9015,67;,02;82,79;1304,17;220,4;577,26;945,51;0;0;-127,9;70,67
29.04.2025;02:00;33105,48;1930,93;6147,08;3480,7;4483,58;5083,56;8904,19;,02;82,98;1313,15;220,8;585,23;944,61;0;0;-142,27;70,92
29.04.2025;03:00;32178,65;1739,19;5998,94;3443,09;4358,92;4639,52;8864,51;,05;82,46;1319,93;223;592,26;943,16;0;0;-101,37;74,99
29.04.2025;04:00;31906,81;1584,55;6248,95;3425,74;4322,45;4370,11;8838,63;,72;81,87;1315,74;223;594,04;940,61;0;0;-109,21;69,61
29.04.2025;05:00;31727,06;1621,45;5347,48;3269,37;4315,53;5045,78;8929,28;14,93;81,77;1306,79;218,59;596,69;939,65;0;0;-34,04;73,79
29.04.2025;06:00;30595,9;1610,41;5054,58;3187,91;4187,21;4126,44;8859,78;352,13;79,94;1320,51;223;591,75;937,24;0;0;-8,2;73,2
29.04.2025;07:00;30616,37;1626,08;5051,03;3233,71;4077,43;3888,31;8658,38;920;86,11;1310,42;223;582;930,25;0;0;-37,49;67,14
29.04.2025;08:00;33746,41;1940,33;6402;3274,65;4366,28;4868,67;8581,91;1011,51;81;1290,87;218,59;583,77;944,59;0;0;112,73;69,51
29.04.2025;09:00;33788,47;1801,23;5429,23;3361,33;4258,34;5205,6;8346,28;1611,01;81,06;1262,48;220,8;585,17;944,32;0;0;612,14;69,48
29.04.2025;10:00;33162,09;1856,48;6001,2;3315,26;3863,51;4126,15;8401,63;2139,47;85,34;1236,52;223;584,33;899,69;0;0;363,47;66,04
29.04.2025;11:00;33475,53;2145,83;5432,97;3367,4;3775,32;4701,38;8255,7;2144,71;84,47;1225,58;220,79;582,46;912,36;0;0;557,97;68,59
29.04.2025;12:00;31286,07;1822,88;4175,36;3374,82;3377,97;4240,55;8345,33;2232,6;84,42;1210,3;209,75;585,83;933,91;0;0;624,3;68,05
29.04.2025;13:00;31742,05;1927,53;4949,51;3372,64;3553,37;3481,38;8317,37;2378,39;84,1;1191,17;199,29;590,32;951,33;0;0;679;66,65
29.04.2025;14:00;33182,2;2007,59;5520,73;3417;4050,51;3916,14;8386,32;2198,44;95,28;1178,01;218,59;589,43;956,17;0;0;586,08;61,91
29.04.2025;15:00;34259,69;2362,86;5907,73;3558,55;4203,5;4628,68;8533,91;1329,58;88,2;1177,22;225,2;603,74;957,63;0;0;619,85;63,04
29.04.2025;16:00;36941,27;2653;7111,36;3720,04;4262,9;5874,51;8731,81;909,36;83,09;1192,84;220,8;600,48;948,67;0;0;569,06;63,35
29.04.2025;17:00;39498,23;3871,99;8350,15;3800,44;4506,18;6087,14;8706,56;589,62;86,74;1199,66;220,8;588,4;968,65;0;0;457,7;64,2
29.04.2025;18:00;40460,27;5626,53;7748,33;3942,37;4740,75;6283,99;8744,93;175,99;94,64;1235,64;220,79;595,62;967,79;0;0;18,3;64,6
29.04.2025;19:00;42122,93;5967,47;9222,26;4021,05;4850,79;6327,76;8621,16;20,57;96,8;1254,99;220,8;587,94;962,89;0;0;-99,39;67,84
29.04.2025;20:00;43282,12;6076,06;10509,64;4043,14;4935,62;6315,4;8235,56;4,13;96,86;1274,91;220,8;597,83;972,22;0;0;-67,84;67,79
29.04.2025;21:00;42141,39;5813,35;9926,26;4015,14;4961,3;6342,66;7935,49;4,12;96,35;1281,28;223;597,11;969,92;0;0;-97,07;72,48
29.04.2025;22:00;40433,78;5098,07;9064,27;4036,32;4841,29;6304,17;7887,74;4,12;96,56;1287,22;223;598,54;962,39;0;0;-42,85;72,94
29.04.2025;23:00;38569,37;4398,34;8373,17;4053,32;4679,87;6242,32;7656,36;4,11;96,87;1297,22;223;602,09;952,88;0;0;-83,73;73,55
30.04.2025;00:00;36165,57;3216,25;7675,75;4045,77;4625,29;6094,4;7351,83;4,12;95,96;1296,32;223;603,3;955,99;0;0;-96,38;73,97
30.04.2025;01:00;34189,97;2680,96;6558,62;4054,49;4547,78;6127,94;7110,82;4,12;96,3;1299,34;220,8;596,76;939,41;0;0;-119,57;72,2
30.04.2025;02:00;33207,68;2332,25;6029,74;4035,8;4378,73;6138,43;7198,08;4,12;84,03;1306,11;223;581,29;949,95;0;0;-128,17;74,32
30.04.2025;03:00;32296,51;2223,58;5399,36;4040,44;4251,31;6021,15;7287;4,16;84,13;1312,7;223;577,92;940,91;0;0;-142,63;73,48
30.04.2025;04:00;31913,85;2338,18;5381,4;4078,95;4115,74;5406,55;7486,01;5,89;83,73;1299,21;220,8;578,88;943,24;0;0;-97,38;72,65
30.04.2025;05:00;31663,29;2276,73;4762,9;4050,46;4278,22;5855,97;7234,53;13,96;82,95;1319,62;223;570,48;945,28;0;0;-22,77;71,96
30.04.2025;06:00;30903,35;2381,99;4955,72;4042,24;4103,66;4840,05;7158,17;200,23;84,25;1319,59;225,2;575,44;934,24;0;0;9,58;72,99
30.04.2025;07:00;31995,84;2353,95;5416,07;4124,48;4013,74;5282;6988,35;571,59;86,79;1315,76;223;583,79;923,11;0;0;43,11;70,1
30.04.2025;08:00;35360,27;2643,75;6621,47;4229,42;4439,52;5914,68;6818,06;1371,81;96,31;1300,74;223;584,06;919,59;0;0;125,67;72,19
30.04.2025;09:00;34685,58;2369,53;5272,51;4260,96;4206,49;5714,24;6924,03;2084,63;85,91;1279,54;216,38;582,37;955,3;0;0;665;68,69
30.04.2025;10:00;33149,72;2244,5;5210,49;4210,8;3993,31;4552,75;6932,7;2187,86;88,05;1249,86;223;581,8;954,08;0;0;654,44;66,08
30.04.2025;11:00;32725,39;2202,51;4952,69;4100,07;3977,35;4352,94;7138,92;2197,38;88,03;1242,41;218,59;590,83;944,32;0;0;653,84;65,51
30.04.2025;12:00;30959,54;2230,79;4534,46;3957,33;3465,36;3962,95;7422,88;1660,04;87,7;1225,74;220,8;571,43;912,56;0;0;642,81;64,69
30.04.2025;13:00;31902,65;2239,37;4977,88;3901,99;3505,33;3959,85;7754,29;1831,49;87,93;1202,71;218,59;567,19;904,64;0;0;680,34;71,05
30.04.2025;14:00;33797,56;2360,72;5486,77;3901,57;3807,84;4673,71;7893,15;2006,71;88,9;1195,3;220,8;560,09;910,33;0;0;625,24;66,43
30.04.2025;15:00;35829,06;2844,9;6277,62;3981,07;3995,94;5513,37;8113,29;1438,21;88;1198,99;220,8;593,39;924,14;0;0;572,8;66,54
30.04.2025;16:00;37610,66;3163,84;6800,4;4163,7;4102,7;5898,51;8210,75;1647,84;90,62;1214,5;220,8;597,66;937,56;0;0;492,99;68,79
30.04.2025;17:00;39950,34;4556,28;7331,38;4222,41;4466,25;6203,28;8544,31;1039,43;95,25;1243,2;218,59;584,01;951,57;0;0;429,53;64,85
30.04.2025;18:00;40797,08;5875,39;7543,94;4247,73;4493,27;6271,5;8658,38;423,88;96,23;1272,14;220,8;583,98;948,28;0;0;95,49;66,07
30.04.2025;19:00;41857,04;6243,72;8197,87;4244,9;4728,01;6262,61;8911,41;30,01;98,36;1284,45;223;582,19;929,62;0;0;54,24;66,65
30.04.2025;20:00;42891,32;6547,45;9020,68;4201,46;4887,59;6182,96;8941,87;,03;97,93;1292,17;218,59;583,94;927,33;0;0;-79,12;68,44
30.04.2025;21:00;41556,96;6196,9;7927,12;4235,43;4854,38;6118,57;9077,93;,02;96,66;1299,03;225,2;585,45;933,24;0;0;-61,8;68,83
30.04.2025;22:00;39803,54;5043,33;7771,04;4208,05;4640,08;5889,59;9150,32;,01;97,13;1308,18;220,8;582,99;937,44;0;0;-117,21;71,79
30.04.2025;23:00;37420,19;4169,76;7180,93;4215,05;4457,35;5021,68;9307,27;,01;95,21;1311,14;223;599,04;922,71;0;0;-152,41;69,45
01.05.2025;00:00;34249,69;2889,09;7019,72;4067,42;4380,74;3692,56;9326,84;,02;82,5;1300,13;203,13;576,01;918,43;0;0;-281,33;74,43
01.05.2025;01:00;32699,21;2144,91;6271,69;4001,21;4460,05;3887,41;9123,16;,02;82,92;1304,13;163,38;560,01;918,58;0;0;-293,13;74,87
01.05.2025;02:00;31160,94;2035,7;5361,18;3966,16;4434,57;3463,99;9101,03;,01;82,84;1305,17;163,38;543,83;921,97;0;0;-293,02;74,13
01.05.2025;03:00;30346,87;1718,38;5221,97;3862,92;4312,29;3379,58;9018,69;,04;82,27;1311,47;163,38;541,91;913,94;0;0;-252,08;72,11
01.05.2025;04:00;29924,59;1617,6;4889,85;3878,75;4283,63;3333,79;9094,05;1,93;81,86;1323,87;165,59;546,1;910,33;0;0;-279,58;76,82
01.05.2025;05:00;29468,61;1601,35;4692,63;3890,1;4264,99;3250,47;8896,69;17,1;81,33;1322,42;163,38;542,38;927,01;0;0;-256,3;75,06
01.05.2025;06:00;27956,92;1580,59;3791,94;3840,09;4005,89;2789,33;8968,15;180,66;86,85;1312,37;161,17;537,03;916,98;0;0;-284,41;70,28
01.05.2025;07:00;27639,06;1600,78;3429,41;3739,64;3911,11;2370,57;9039,51;742,41;86,49;1305,66;163,38;549,06;927,69;0;0;-297,32;70,67
01.05.2025;08:00;29764,98;1592,82;4249,67;3739,07;3968,48;2671,37;8985,98;1487,51;89,24;1308,92;163,38;545,19;932,26;0;0;-40,66;71,75
01.05.2025;09:00;30415,63;1577,63;3964,1;3814,24;4161,58;2557,44;8947,22;1976,95;88,09;1306,42;161,17;549,02;942,8;0;0;297,02;71,95
01.05.2025;10:00;30768,21;1544,93;4649,83;3679,49;4098,98;2411,99;8709,12;2166,46;80,88;1294,87;163,38;560,25;964,61;0;0;373,04;70,38
01.05.2025;11:00;30528,42;1321,33;4708,5;3678,63;3965,1;2475,87;8428,44;2412,13;77,34;1278,97;163,38;564,9;977,67;0;0;403,06;73,1
01.05.2025;12:00;29164,2;1326,34;3901,57;3613,39;3803,56;2413,75;8306,29;2299,24;95,81;1266,97;163,38;543,39;966,69;0;0;390,47;73,35
01.05.2025;13:00;29454,25;1349,44;4142,32;3625,86;3963,77;2252,63;8289,02;2261,54;95,35;1258,98;161,17;554,48;966,4;0;0;475,48;57,81
01.05.2025;14:00;29584,7;1668,93;4016,53;3624,5;4079,3;2319,08;8348,01;2045,56;82,42;1254,15;163,38;561,06;954,99;0;0;400,45;66,34
01.05.2025;15:00;29351,87;1882,33;4019,85;3654,39;3840,98;2434,03;8219,12;1821,85;81,55;1264,18;161,17;555,71;938,85;0;0;414,13;63,73
01.05.2025;16:00;31210,27;2102,44;5574,62;3765,65;4093,33;2662,4;7978,69;1554,72;85,26;1271,22;163,38;558,92;911,37;0;0;421,53;66,74
01.05.2025;17:00;33374,7;2481,87;6683,59;3902,62;4424,92;3465,68;7581,1;1430,25;90,44;1267,42;161,17;578,53;927,64;0;0;311,05;68,42
01.05.2025;18:00;35224,6;4187,64;7422,83;4086,48;4693,9;3899,25;7007,23;517,47;93,89;1277,22;163,38;585,94;952,69;0;0;268,01;68,67
01.05.2025;19:00;37229,23;5948,87;8681,29;4133,16;4955,26;4296,89;6301,99;21,28;93,85;1293,71;161,17;583,68;954,58;0;0;-265,37;68,87
01.05.2025;20:00;38776,52;6219,63;9984,33;4113,03;5138,27;4377,7;6028,15;,01;93,63;1298,59;163,38;591,84;951,96;0;0;-254,88;70,88
01.05.2025;21:00;37621,25;5819,35;9711,91;3965,3;5079,14;4378,01;5820,63;,01;93,79;1304,33;163,38;583,89;944,52;0;0;-314,02;71,01
01.05.2025;22:00;36198,73;5481,72;9134,6;3989,65;4915,77;4384,48;5429,24;,01;93,78;1298,07;163,38;590,9;949,69;0;0;-303,64;71,08
01.05.2025;23:00;34622,39;5266,9;8041,81;4052,7;4793,83;4348,21;5285,92;,01;93,54;1287,66;163,38;586,76;953,02;0;0;-319,26;67,91
02.05.2025;00:00;32942,28;4629,6;6983,45;4033,2;4799,74;4346,74;5198,46;,01;93,93;1311,96;158,96;591,8;967,27;0;0;-245,35;72,51
02.05.2025;01:00;31489,65;4391,87;6095,26;4056,03;4779,42;4371,07;4787,33;,01;93,72;1316,25;161,17;587,67;965,98;0;0;-186,67;70,54
02.05.2025;02:00;30416,7;4516,43;5493,58;3915,1;4752,53;4360,55;4353,38;,01;93,57;1315,99;163,38;596,5;954,68;0;0;-168,39;69,39
02.05.2025;03:00;29522,1;3978,03;5065,12;3897,16;4585,45;4362,52;4633,86;,04;93,23;1315,37;163,38;587,88;957,61;0;0;-186,5;68,95
02.05.2025;04:00;29301,94;3760,31;5054,8;3904,11;4556,75;4302,36;4734,4;1,16;92,98;1319,96;163,38;578,16;952,08;0;0;-187,74;69,23
02.05.2025;05:00;29119,2;3980,9;4824,1;3906,82;4643,99;4355,06;4460,05;9,31;92,14;1327,17;158,96;581,45;940,88;0;0;-232,6;70,97
02.05.2025;06:00;28283,49;3459,48;4150,13;3902,91;4493,71;4210,58;4918,36;232,23;87,44;1328,89;161,17;575,5;931,9;0;0;-238,3;69,49
