Tarih;Saat;Toplam;Doğal Gaz;Barajlı;Linyit;Akarsu;İthal Kömür;Rüzgar;Güneş;Fuel Oil;Jeotermal;Asfaltit Kömür;Taş Kömür;Biyokütle;Nafta;LNG;Uluslararası;Atık Isı
03.07.2024;06:00;34808,54;11361,94;2886;5254,49;1308,36;8733,35;1714,23;407,1;86,21;1113,38;0;596,71;991,58;0;0;270,3;84,89
03.07.2024;07:00;35231,88;10812,65;2427,86;5366,37;1340,18;8749,51;2294,49;1203,69;91,91;1092,08;0;595,26;983,93;0;0;188,97;84,98
03.07.2024;08:00;38993,84;11490,87;4316,8;5432,25;1530,57;8948,48;2436,98;1726,67;90,21;1048,23;0;593,9;989,32;0;0;306,2;83,36
03.07.2024;09:00;40514,02;11021,16;5989,41;5327,01;1677,14;9012,26;2499,3;1937,7;91,43;1006,39;0;593,33;979,06;0;0;297,81;82,02
03.07.2024;10:00;40776,66;10726,23;6293,02;5294,96;1720,71;8979,72;2747,85;2058,42;92,3;969,93;0;591,82;955,84;0;0;258,59;87,27
03.07.2024;11:00;41291,04;10289,67;6707,79;5290,93;1599,32;9164,72;3237,81;2107,9;92,3;929,31;0;596,14;957,41;0;0;232,75;84,99
03.07.2024;12:00;39877,73;10308,36;5127,79;5283,37;1397,76;9175,45;3635,59;2091,78;90,73;897,72;0;586,85;956,34;0;0;240,2;85,79
03.07.2024;13:00;41657,76;10898,92;5874,24;5288,91;1426,02;9152;4082,34;2053,72;89,69;884,96;0;567,76;944,88;0;0;309,45;84,87
03.07.2024;14:00;43670,26;10592,46;7806,26;5145,19;1590,77;9147,53;4539,34;2022,42;85,89;880,87;0;570,63;932,13;0;0;271,08;85,69
03.07.2024;15:00;44792,44;10720,3;8637,42;5048,66;1635,33;9153,96;4826,85;1928,48;87,16;885,79;0;576,14;927,32;0;0;279,17;85,86
03.07.2024;16:00;46296,5;10670,7;10544,85;4678,61;1850,96;9154,23;4924,02;1702,81;92,27;888,38;0;572,83;904,13;0;0;228,7;84,01
03.07.2024;17:00;47509,54;10633,61;11801,48;4843,68;1993,69;9166,07;4937,27;1344,64;95,38;910,63;0;582,55;920,16;0;0;193,88;86,5
03.07.2024;18:00;47328,6;10652,42;12177,49;4857,07;2109,18;9188,98;4912,39;624,83;92,58;935,24;0;589,87;945,39;0;0;154,74;88,42
03.07.2024;19:00;47635,73;10609,57;12863,96;4726,69;2239,44;9373,52;4858,87;130,44;92,09;962,8;0;593,71;939,16;0;0;158,14;87,34
03.07.2024;20:00;48688,75;11168,28;13683,02;4616,73;2280,99;9417,58;4654,8;,77;93,31;992,23;0;593,85;940,7;0;0;160,33;86,16
03.07.2024;21:00;48594,51;11173,26;14168,95;4668,77;2208,97;9398,52;4028,17;,02;93,21;1014,84;0;593,64;974,33;0;0;185,34;86,49
03.07.2024;22:00;47100,7;11095,9;13497,1;4575,29;2220,04;9391,19;3353,09;,01;92,81;1032,59;0;582,88;960,1;0;0;215,59;84,11
03.07.2024;23:00;44447,93;10906,84;11893,81;4160,53;2008,01;9416,76;3471,47;,01;91,77;1048,37;0;584,23;942,32;0;0;-160,62;84,43
04.07.2024;00:00;42641,56;11066,41;9317,06;4511,71;1669,65;9412,16;3663,27;,01;91,62;1062,4;0;593,03;980,29;0;0;191,89;82,06
04.07.2024;01:00;40608,12;11184,6;7301,27;4628,69;1612,34;9405,44;3469,7;,01;91,82;1075,67;0;588,63;956,63;0;0;210,67;82,65
04.07.2024;02:00;39107,39;11129,48;6228,91;4655,97;1510,13;9425,38;3128,96;,01;92,72;1084,36;0;594,06;978,88;0;0;201,81;76,72
04.07.2024;03:00;37964,24;11336,74;5396,21;4557,11;1419,12;9413,38;2775,97;,05;92,82;1094,2;0;590,79;974,34;0;0;234,58;78,93
04.07.2024;04:00;37256,15;11589,36;4889,76;4459,01;1314,37;9423,83;2577,78;1,55;91,5;1102,85;0;583,31;970,73;0;0;175,45;76,65
04.07.2024;05:00;36265,47;11481,41;4104,91;4456,38;1319,75;9418,64;2438,8;26,91;91,31;1116,3;0;583,24;977,36;0;0;171,08;79,38
04.07.2024;06:00;35338,37;11336,24;3121,43;4448,36;1352,51;9390,16;2262,4;396,67;86,21;1114,64;0;577,09;981,72;0;0;193,79;77,15
04.07.2024;07:00;35796,51;11383,75;3056,74;4401,03;1338,2;9359,93;1930,82;1287,19;89,01;1101,14;0;589,5;993,4;0;0;188,03;77,77
04.07.2024;08:00;39701,99;11808;6040,6;4430,14;1418,16;9352,97;1842,25;1763,06;88,41;1061,95;4,41;576,87;981,07;0;0;254,73;79,37
04.07.2024;09:00;41234,66;10900,88;8639,22;4410,18;1468,46;9369,63;1755,37;1903,99;90,62;1030,31;13,24;575,71;983,09;0;0;22,25;71,71
04.07.2024;10:00;41052,63;11344,71;7772,91;4357,5;1418,79;9391,13;1912,56;1993,91;88,21;1005,78;26,49;557,01;971,01;0;0;137,86;74,76
04.07.2024;11:00;41603,39;10951,73;8265,66;4286,27;1387,21;9419,12;2274,55;2036,08;91,08;981,57;39,74;560,78;960,49;0;0;276,09;73,02
04.07.2024;12:00;40456,59;10549,9;6973,14;4502,54;1295,83;9409,21;2776,59;2026,64;85,18;965,67;39,74;540,44;999,52;0;0;217,05;75,14
04.07.2024;13:00;41753,65;11127,45;7390,11;4319,62;1287,03;9421,34;3404,1;2003,07;83,98;951,89;39,74;542,51;1002,14;0;0;107,02;73,65
04.07.2024;14:00;43728,51;11181,88;8843,8;4311,47;1487,75;9406,43;3823,72;1944,71;94,57;942,82;39,74;548,8;1005,51;0;0;24,24;73,07
04.07.2024;15:00;44503,63;11327,59;9572,12;4234,68;1617,38;9396,31;3808,53;1833,32;81,89;934,32;46,36;559,79;982,24;0;0;35,73;73,37
04.07.2024;16:00;45709,88;11574,95;10551,32;4263,7;1842,6;9388,75;3639,51;1712,36;79,77;944,64;57,4;561,89;969,78;0;0;48,74;74,47
04.07.2024;17:00;46100,3;11431,51;11525,92;4287,25;1945,69;9370,03;3271,96;1489,11;90,77;969,94;61,82;562,85;941,59;0;0;79,36;72,5
04.07.2024;18:00;45694,16;11664,4;11908,55;4301,42;2071,88;9363,27;2733,72;810,23;89,29;993,15;64,03;557,36;953,96;0;0;108,89;74,01
04.07.2024;19:00;46125,6;11818,96;12974,59;4328,85;2139,75;9379,14;2476,21;122,99;91,31;1019,17;59,66;571,82;963,9;0;0;104,98;74,27
04.07.2024;20:00;47270,79;12307,86;13991,18;4420,69;2147,15;9382,4;2168,3;1,18;91,81;1053,81;66,24;576,5;949,57;0;0;40,01;74,09
04.07.2024;21:00;47408,87;12000,68;14262;4524,1;2138,34;9411,94;2225,41;,03;91,89;1078,24;77,28;571,4;951,43;0;0;4,15;71,98
04.07.2024;22:00;46012,02;12018,79;12974,32;4509,9;2061,65;9404,01;1982,91;,01;92,87;1089,13;88,32;580,95;953,61;0;0;182,87;72,68
04.07.2024;23:00;43749,81;11489,91;11766,6;4460,46;1955,63;9423,9;1948,43;,01;89,07;1096,93;90,52;578,54;924,25;0;0;-152,88;78,44
05.07.2024;00:00;41727,82;11446,08;9746,92;4511,41;1630,68;9437,55;1862,19;,01;88,5;1112,13;90,52;584,83;965,1;0;0;174,9;77
05.07.2024;01:00;39872,31;11438,51;7746,74;4556,72;1591,49;9440,81;1977,33;,01;88,01;1114,46;90,52;580,55;969,04;0;0;201,36;76,76
05.07.2024;02:00;38286,03;11541,23;6183,13;4527,92;1461,64;9437,8;1997,27;,01;87,71;1123,61;88,32;588,78;973,59;0;0;195,79;79,23
05.07.2024;03:00;37161,39;11616,32;5206,7;4524,89;1373,22;9439,19;1872,04;,03;88,01;1122,82;88,32;586,41;971,88;0;0;197,84;73,72
05.07.2024;04:00;36542,44;11481,28;4673,07;4594,16;1323,91;9433,5;1909,38;1,83;87,21;1125,32;86,11;578,86;975,99;0;0;202,25;69,57
05.07.2024;05:00;35388,22;11265,07;3568,3;4584,06;1254,95;9432,2;2185,1;31,29;84,82;1127,45;86,11;550,84;951,73;0;0;195,55;70,75
05.07.2024;06:00;34541;10966,88;2364,65;4542,41;1231,4;9409,41;2468,79;431,88;81,52;1131,47;90,52;571,55;978,28;0;0;199,65;72,59
05.07.2024;07:00;35160,31;10378,8;2561,11;4513,85;1249,92;9409,42;2622,23;1269,68;84,1;1113,88;90,52;575,72;993,77;0;0;226,91;70,4
05.07.2024;08:00;38850,63;11540,76;4442,61;4508,64;1405,45;9407,97;2517,33;1781,03;81,51;1090,96;90,52;569,94;1017,42;0;0;325,15;71,34
05.07.2024;09:00;40118,88;11137,49;5592,23;4435,2;1454,49;9393,74;2489,47;1919,89;79,3;1052,55;88,32;572,89;1025,63;0;0;802,27;75,41
05.07.2024;10:00;40094,05;10714,87;5354,89;4484,94;1485,93;9392,41;2958,07;2047,76;78,29;1032,84;92,73;571,14;1037,42;0;0;765,22;77,54
05.07.2024;11:00;40357,47;10777,56;5211,76;4470,22;1480,11;9418,29;3396,65;2107,23;80,19;1013,35;92,73;593,73;1027,69;0;0;612,7;75,26
05.07.2024;12:00;38481,4;9491,35;4619,22;4513,23;1286,3;9422,36;3770,54;2083,12;84,2;991,17;94,94;536,7;1021,06;0;0;493,04;74,17
05.07.2024;13:00;38869,28;9249,16;4449,93;4578,91;1272,73;9428,58;4561,79;2072,61;81,4;975,53;97,12;526,19;1037,64;0;0;464,32;73,37
05.07.2024;14:00;42086,9;10837,68;5197,55;4714,58;1359,31;9443,94;5263,58;1988,96;80,29;965,18;94,94;571,06;1020,48;0;0;480,41;68,94
05.07.2024;15:00;43166,87;10940,54;5779,3;4771,16;1394,14;9435,99;5723,92;1905,4;82,68;960,84;97,12;582,66;1029,6;0;0;391,86;71,66
05.07.2024;16:00;44375,25;11262,32;6996,85;4939,2;1354,93;9449,02;6013,4;1746,49;82,07;954,66;97,12;580,22;1014,37;0;0;-186,37;70,97
05.07.2024;17:00;45241,75;11492,88;7499,25;4758,65;1580,07;9450,15;6377,85;1473,67;78,27;939,37;94,94;579,35;1019,83;0;0;-179,11;76,58
05.07.2024;18:00;45254,23;11410,44;8253,16;4692,56;1673,44;9447,83;6323,69;787,12;82,85;940,07;97,12;569,97;1028,34;0;0;-130,78;78,42
05.07.2024;19:00;45827,03;11483,64;9215,49;4878,9;1776,68;9454,72;6178,07;136,89;80,3;955,51;97,15;573,96;1025,76;0;0;-113,3;83,26
05.07.2024;20:00;46511,44;10948,27;10204,01;4991,28;1938,5;9434,2;6260;,7;81,89;976,24;90,52;573,2;1034,81;0;0;-107,07;84,89
05.07.2024;21:00;46678,93;11120,21;9794,58;5020,02;2032,48;9432,62;6503,88;,03;82,08;1001,12;97,15;579,81;1041,72;0;0;-104,16;77,39
05.07.2024;22:00;45278,71;10850,49;8667,92;4970,13;1765,15;9441,7;6641,73;,05;82,38;1023,15;97,15;572,43;1045,94;0;0;41,68;78,81
05.07.2024;23:00;43123,84;10054,15;7718,85;5141,55;1613,87;9437,32;6279,42;,01;87,98;1041,77;92,73;575,79;997,91;0;0;0;82,49
06.07.2024;00:00;41164,82;9898,97;5539,3;5134,75;1729,19;9437,39;6273,65;,01;87,99;1053,41;94,94;577,24;1027,2;0;0;229,25;81,53
06.07.2024;01:00;39663,1;9081,01;4900,45;5273,54;1577,8;9437,29;6251,27;,01;87,4;1066,48;90,52;580,72;1025,71;0;0;206,86;84,04
06.07.2024;02:00;37997,27;7723,45;4796,47;5239,08;1349,87;9461,7;6318,47;,01;86,31;1080,17;90,52;587,04;1023,07;0;0;156,56;84,55
06.07.2024;03:00;36787,49;6958,42;4172,67;5302,53;1332,35;9424,95;6448,13;,04;84,91;1090,04;94,94;580,93;1026,94;0;0;187,95;82,69
06.07.2024;04:00;35992,2;6407,58;4096,29;5009,8;1456,42;9287,58;6554,85;1,77;79,8;1100,7;92,73;578,68;1021,64;0;0;222,28;82,08
06.07.2024;05:00;34860,3;5764,22;3340,63;5062,96;1450,61;9278,3;6746,84;29,03;81,3;1110,74;92,73;585,1;1006,83;0;0;227,89;83,12
06.07.2024;06:00;33396,14;4916,45;2359,74;5073,27;1384,1;9123,63;6952,14;394,68;81,6;1111,41;94,94;583,73;1005,7;0;0;235,26;79,49
06.07.2024;07:00;33157,79;3856,37;2591,29;5029,48;1314,13;9199,98;6782,76;1284,05;81,81;1091,07;92,73;585,13;1013,93;0;0;153,14;81,92
06.07.2024;08:00;34856,96;4248,59;3417,24;5044,46;1413;9218,8;6439,35;1764,42;83,3;1068,35;94,94;580,36;1019,18;0;0;382,22;82,75
06.07.2024;09:00;35643,62;4228,53;3916,87;4929,81;1413,35;9237,75;6603,43;1924,79;84,18;1045,12;92,73;576,7;1026,53;0;0;481,19;82,64
06.07.2024;10:00;36369,15;3815,84;4539,18;4854,57;1400,39;9190,38;7258,42;1998,21;81,28;1017,63;64,03;544,27;1025,99;0;0;494,35;84,61
06.07.2024;11:00;36731,45;3476,43;4686,86;4809,79;1353,91;9143,38;7868,26;2007,66;81,37;991,06;64,03;550,88;1016,72;0;0;598,46;82,64
06.07.2024;12:00;35809,79;3612,03;4771,13;4819,64;1247,04;7719,81;8255,75;1968,6;82,47;963,33;66,24;533,25;1010,71;0;0;674,7;85,09
06.07.2024;13:00;37039,83;4021,34;5313,42;4814,58;1286,74;7822,74;8399,24;1973,58;82,87;940,48;66,24;536,76;1015,36;0;0;684,8;81,68
06.07.2024;14:00;38216,79;4069,66;5287,49;4893,98;1326,71;8848,82;8610,72;1816,23;77,56;907,86;72,86;544,25;1004,8;0;0;674,11;81,74
06.07.2024;15:00;38889,29;4373,39;5089,37;4970,73;1310,54;9200,66;8837,45;1760,33;78,76;910,56;97,15;548,1;1019,73;0;0;613,81;78,71
06.07.2024;16:00;40079,47;5298,44;4761,99;5015,7;1359,92;9363,47;9341,4;1584,99;80,95;895,2;92,73;585,66;1022,34;0;0;604,25;72,43
06.07.2024;17:00;41559,41;7049,41;5046,1;4868,82;1523,01;9363,63;9556,17;1330,97;83,29;888,4;97,15;575,97;1031,9;0;0;69,6;74,99
06.07.2024;18:00;43504,57;8807,61;5529,36;4825,37;1936,76;9380,24;9559,64;792,88;82,5;895,16;94,94;588,87;1035,28;0;0;-108,39;84,35
06.07.2024;19:00;44788,45;9457,78;6820,02;4890,9;2040,47;9377,95;9441,95;116,49;80,2;910,8;97,15;592,99;1024,22;0;0;-146,45;83,98
06.07.2024;20:00;46131,08;9878,85;7785,92;4900,09;2226,28;9403,69;9204,22;1,87;80,69;931,88;94,94;593,55;1036,51;0;0;-90,8;83,39
06.07.2024;21:00;46174,54;9599,82;7907,33;4975,98;2275,5;9413,1;9226,16;,04;81,89;953,26;92,73;596,53;1003,87;0;0;-36,96;85,29
06.07.2024;22:00;44646,1;8963,48;7466,43;5003,65;2091,14;9423,81;8813,71;,01;81,89;980,67;94,94;584,5;1001,65;0;0;57,87;82,35
06.07.2024;23:00;42175,09;8018,98;6531,07;5016,26;2039,77;9416,36;8499,87;,01;83,59;1001,08;97,15;578,2;1009,33;0;0;-197,09;80,51
07.07.2024;00:00;40390,22;7130;5836,76;4828,04;1977,43;9261,34;8247,89;,01;83,21;1022,19;94,94;571,9;1019,33;0;0;238,07;79,11
07.07.2024;01:00;38718,21;6773,96;4894,1;5027,24;1705,46;9242,91;7990,1;,01;83,41;1046,26;97,15;569,1;1031,48;0;0;177,29;79,74
07.07.2024;02:00;36912,19;6203,66;4098,18;4918,37;1631,25;9261,59;7689,86;,01;82,41;1062,79;94,94;574,08;1028,17;0;0;184,86;82,02
07.07.2024;03:00;35538,63;5460,06;3746,6;4814,05;1621,73;9260,46;7479,53;,04;82,8;1063,64;94,94;576,22;1024,8;0;0;233,63;80,13
07.07.2024;04:00;34783,53;4654,3;3825,97;4860,12;1760,34;9211,3;7303,3;1,26;82,41;1077,55;97,15;585,96;1030,67;0;0;211,95;81,25
07.07.2024;05:00;33405,11;4113,44;2970,72;4931,8;1708,35;9208,41;7300,13;23,88;79,91;1088,09;97,15;570,08;1024,53;0;0;204,26;84,36
07.07.2024;06:00;31672,13;3582,09;2049,33;4856,27;1583,89;8762,29;7235,87;386,26;81,11;1086,93;94,94;559,84;1014,02;0;0;296,17;83,12
07.07.2024;07:00;29992,62;2944,3;2334,59;4528,5;1553,49;7067,72;7104,4;1251,17;71,02;1071,16;97,15;539,15;1020,19;0;0;324,27;85,51
07.07.2024;08:00;29061,25;3133,28;2435,75;4476,77;1458,59;5310,45;7124,4;1653,62;70,6;1042,11;97,15;534,12;1006,01;0;0;632,93;85,47
07.07.2024;09:00;28759,21;2930,71;2431,82;4485,46;1387,73;5136,99;6984,98;1778,13;79,01;1003,41;90,52;532,45;1020,83;0;0;806,41;90,76
07.07.2024;10:00;29071,22;3007,24;2545,57;4510,76;1427,34;5163,99;6945,4;1834,61;79,8;979,68;97,15;538,55;1009,87;0;0;836,99;94,27
07.07.2024;11:00;29543,02;3057,46;2734,8;4508,84;1438,54;5172,46;7104,93;1893,72;78,7;942,38;92,73;536,15;1006,68;0;0;881,6;94,03
07.07.2024;12:00;29614,93;2819,16;2589,15;4666,35;1411,3;5127,34;7563,74;1903,29;78,2;918,55;90,52;519,61;1000,58;0;0;831,28;95,86
07.07.2024;13:00;30817,33;2879,84;3045,14;4859,55;1402,93;5233,56;7920,36;1905,96;78,89;898,77;92,73;533,12;1007,26;0;0;863,76;95,46
07.07.2024;14:00;32079,32;2974,52;3647,13;4938,26;1423,31;5513,57;8174,22;1894,81;75,68;882,86;92,73;539,94;982,3;0;0;844,04;95,95
07.07.2024;15:00;33218,72;3209,28;4003,57;4965,89;1421,38;5775,96;8433,81;1868,94;73,48;873,19;92,73;544,71;1000,34;0;0;860,49;94,95
07.07.2024;16:00;35170;3545,59;4411,12;5033,52;1462,84;6779,97;8661,94;1728,32;76,88;869,13;92,73;543,14;1006,97;0;0;864,34;93,51
07.07.2024;17:00;37913,58;4425,09;4799,53;5091,94;1560,69;8623,53;8896,03;1328,64;81,49;866,36;94,94;538,18;984,67;0;0;528,3;94,19
07.07.2024;18:00;40432,93;5929,85;5785,98;5160,88;1787,12;9294,77;8808,48;795,62;80,69;862,15;94,94;569,71;1014,45;0;0;156,49;91,8
07.07.2024;19:00;42198,25;7182,37;6871,01;5237,05;2013,87;9326,44;8627,01;140,16;82,79;881,88;92,73;568,92;1015,71;0;0;64,13;94,18
07.07.2024;20:00;44006,26;7628,6;8364,61;5208,24;2150,01;9399,34;8539,84;3,23;83,09;911,84;97,15;536,38;1009,25;0;0;-18,31;92,99
07.07.2024;21:00;44194,74;7390,41;8641,05;5227,9;2203,87;9408,34;8508,28;,04;81,89;941,41;94,94;567,47;1005,25;0;0;28,08;95,81
07.07.2024;22:00;43206,61;7351,24;7991,23;5249,68;1876,05;9410,94;8412,9;,01;82,19;960,72;94,94;577,62;1008,3;0;0;96,65;94,14
